frame_id,obj_type,Prediction,Confidence
2-048_21688_046,PEDESTRIAN,"[53.115196    6.4888678  -1.3166212   1.0431234   0.97800255  1.774531
  6.1752234 ]",0.114488885
2-048_02244_054,MOTORCYCLE,"[37.77059    3.6868265 -1.5236044  2.3552818  1.1145345  1.8354455
  5.9578304]",0.93079823
2-048_02245_054,MOTORCYCLE,"[ 21.151485  -10.751221   -1.5550327   2.3259418   1.0557011   1.7850274
   2.8540714]",0.87234825
2-048_02246_054,MOTORCYCLE,"[39.18831    8.848435  -1.5071051  2.37098    1.1386036  1.8536241
  5.819193 ]",0.89390385
2-048_02247_054,MOTORCYCLE,"[12.582837  -9.862889  -1.4428358  2.3896892  1.1495874  1.7988231
  2.8151112]",0.89099276
2-048_02248_054,MOTORCYCLE,"[37.766216   2.35411   -1.5756676  2.3034165  1.035011   1.7378147
  5.2163925]",0.72042793
2-048_02249_054,MOTORCYCLE,"[ 7.4668474 -1.7482073 -1.4054842  2.668191   1.4664075  1.9677505
  1.5892795]",0.91152215
2-048_02318_054,MOTORCYCLE,"[10.57954   -5.7040052 -1.4404653  2.518211   1.2010703  1.8486205
  4.94804  ]",0.8957198
2-048_02319_054,MOTORCYCLE,"[48.09516    2.8532696 -1.4083346  2.420172   1.2693627  1.870244
  1.7974699]",0.8352048
2-048_02320_054,MOTORCYCLE,"[ 20.221767  -13.736335   -1.482386    2.2985897   1.1094273   1.7996856
   5.7035394]",0.8737416
2-048_02321_054,MOTORCYCLE,"[24.669714  11.109137  -1.5090759  2.2572165  1.0984509  1.7663503
  2.8477182]",0.8655239
2-048_02323_054,MOTORCYCLE,"[37.666622   8.155961  -1.5351379  2.2642086  1.070163   1.7604616
  2.8669527]",0.88813037
2-048_02324_054,MOTORCYCLE,"[ 32.165325  -15.369512   -1.5143278   2.2215335   1.0674045   1.758652
   6.136333 ]",0.8798144
2-048_02326_054,MOTORCYCLE,"[ 28.770235  -14.414655   -1.4764985   2.3616867   1.1390254   1.822415
   6.119825 ]",0.93831927
2-048_02327_054,MOTORCYCLE,"[28.074429   4.2976217 -1.5083714  2.2478302  1.0593824  1.7399801
  3.1007938]",0.8899896
2-048_02328_054,MOTORCYCLE,"[21.737194  -1.6258502 -1.2881718  2.622306   1.4485143  1.9495858
  1.54756  ]",0.9047758
2-048_02329_054,MOTORCYCLE,"[20.82886   -1.8511612 -1.2653888  2.664126   1.4151913  1.9485972
  1.4294865]",0.947239
2-048_02330_054,MOTORCYCLE,"[27.364704  -9.215663  -1.49099    2.268764   1.0719594  1.7790107
  6.2001843]",0.8357793
2-048_02331_054,CAR,"[34.19982   29.310574  -1.5062565  5.198533   2.3624263  1.72198
  4.8704233]",0.93857324
2-048_02331_054,MOTORCYCLE,"[41.668118   8.663521  -1.5366354  2.2994754  1.1020116  1.7795181
  2.9247653]",0.85169697
2-048_02332_054,CAR,"[44.3109    33.955948  -1.523123   5.1075797  2.2518177  1.7383174
  1.4274982]",0.9681066
2-048_02332_054,MOTORCYCLE,"[11.695371   6.586888  -1.4209045  2.4459295  1.1376249  1.8179715
  6.9610696]",0.89991266
2-048_02333_054,CAR,"[44.296124  33.928005  -1.5260183  5.1567206  2.255232   1.7419655
  1.421573 ]",0.9708992
2-048_02333_054,MOTORCYCLE,"[ 17.008642  -10.877245   -1.2880105   2.4961514   1.370038    1.8121881
   2.2094355]",0.8667569
2-048_02334_054,CAR,"[44.307552  33.916157  -1.5351739  5.102532   2.248845   1.7323453
  1.4074361]",0.96614724
2-048_02334_054,MOTORCYCLE,"[56.44494   -6.005504  -1.551509   2.3835425  1.1121476  1.8548954
  5.291107 ]",0.9402443
2-048_02335_054,CAR,"[44.317947  33.936405  -1.5327194  5.1202054  2.2395124  1.7389091
  1.4078951]",0.97378945
2-048_02335_054,MOTORCYCLE,"[13.726407   8.346864  -1.4197891  2.5718248  1.3021216  1.8605545
  3.0582354]",0.8848221
2-048_02336_054,MOTORCYCLE,"[ 47.34117   -19.80941    -1.5455552   2.3016644   1.1082087   1.8106885
   6.4113717]",0.8487287
2-048_02339_054,MOTORCYCLE,"[24.440077   6.80928   -1.5031012  2.2388847  0.9975177  1.7439861
  2.797005 ]",0.88217413
2-048_02340_054,MOTORCYCLE,"[ 46.2281    -19.602566   -1.5209947   2.259451    1.0785952   1.7939646
   6.366257 ]",0.8746631
2-048_02341_054,MOTORCYCLE,"[22.417875   8.738042  -1.4975047  2.2541795  1.1124308  1.7100791
  2.836909 ]",0.8702819
2-048_02342_054,MOTORCYCLE,"[ 46.126476  -14.888026   -1.563267    2.2837846   1.0836228   1.7823634
   6.5188284]",0.94778156
2-048_02343_054,MOTORCYCLE,"[13.356705   4.842264  -1.5647466  2.1717393  0.9525316  1.7039958
  3.1741707]",0.8780329
2-048_02344_054,MOTORCYCLE,"[ 56.62919   -17.545586   -1.5965886   2.3155336   1.0931705   1.8155437
   6.7291965]",0.93950796
2-048_02345_054,MOTORCYCLE,"[23.289955  -1.189474  -1.532349   2.1788607  1.0883101  1.7300038
  2.7666464]",0.8018248
2-048_02346_054,MOTORCYCLE,"[50.63704   -8.018663  -1.5584005  2.3723557  1.1617407  1.8470211
  4.544129 ]",0.9001931
2-048_02347_054,MOTORCYCLE,"[23.534678  11.796325  -1.488851   2.3142157  1.1053308  1.7676461
  6.382473 ]",0.9349427
2-048_02347_054,CAR,"[ 5.763445  39.051727  -1.2469642  5.225826   2.4722352  1.9329258
  1.193075 ]",0.7331925
2-048_02348_054,MOTORCYCLE,"[ 35.327305  -10.21561    -1.5645275   2.242019    1.0662878   1.7639433
   3.1228113]",0.8450665
2-048_02349_054,MOTORCYCLE,"[33.78642   -3.8462217 -1.5173007  2.3103006  1.1052412  1.7391415
  5.07942  ]",0.89838195
2-048_02349_054,PEDESTRIAN,"[ 1.8390492  2.7743895 -1.4987639  0.7884326  0.6584909  1.83722
  3.7097237]",0.857987
2-048_02350_054,MOTORCYCLE,"[41.149017   2.0032182 -1.5136023  2.385439   1.1609228  1.784516
  2.9689043]",0.8492893
2-048_02350_054,PEDESTRIAN,"[ 2.7108102 -1.4776928 -1.4469906  0.7636101  0.6418108  1.8918883
  3.8073952]",0.674204
2-048_02351_054,MOTORCYCLE,"[ 6.7416463   0.15289548 -1.5397077   2.2531178   1.1117033   1.7385254
  3.4535801 ]",0.8551954
2-048_02352_054,MOTORCYCLE,"[ 6.740074    0.18486902 -1.5328983   2.2641973   1.1475675   1.748876
  3.461313  ]",0.90260446
2-048_02353_054,MOTORCYCLE,"[ 6.742948    0.16464865 -1.4857125   2.340302    1.5869422   1.7354425
  3.3499389 ]",0.85471946
2-048_02366_054,MOTORCYCLE,"[43.44099    5.8929043 -1.1077268  2.7550938  1.4075062  1.9055426
  1.8224748]",0.8991827
2-048_02367_054,MOTORCYCLE,"[ 29.35045   -15.419098   -1.1847805   2.70317     1.4384636   1.8144366
   6.152556 ]",0.8953608
2-048_02368_054,MOTORCYCLE,"[17.296417  10.971846  -1.3668568  2.3084884  1.2818656  1.5737119
  3.6203403]",0.8546367
2-048_02369_054,CAR,"[69.52896   12.645559  -0.9886631  5.5300646  2.981221   2.0407457
  4.706655 ]",0.9594609
2-048_02369_054,MOTORCYCLE,"[38.542343  13.405103  -1.1029855  2.701289   1.3639969  1.8830699
  1.8503275]",0.86586326
2-048_03400_054,PEDESTRIAN,"[35.61152    -5.6967344  -1.2743263   1.0481415   0.93200004  1.8801559
  6.25902   ]",0.74059635
2-048_03401_054,PEDESTRIAN,"[46.680176  -2.7499    -1.1614345  1.0219985  0.9395796  1.877838
  2.3583353]",0.83588195
2-048_03401_054,PEDESTRIAN,"[49.069107   5.4404984 -1.2565988  0.9349515  0.8863602  1.8354253
  5.18754  ]",0.31237575
2-048_03402_054,PEDESTRIAN,"[32.57735    -4.0466514  -1.3044974   0.99527603  0.867534    1.7817886
  3.1229577 ]",0.81153333
2-048_03403_054,PEDESTRIAN,"[23.413572    2.1234624  -1.3049976   0.7616385   0.55386966  1.7815008
  1.7282015 ]",0.85199976
2-048_03404_054,PEDESTRIAN,"[22.550446   4.658568  -1.2930634  0.7864834  0.5253438  1.8001314
  4.5354967]",0.8553625
2-048_03405_054,PEDESTRIAN,"[22.54611    -9.576004   -1.4386644   0.8087436   0.55940527  1.8340158
  5.0749936 ]",0.81594294
2-048_03405_054,CAR,"[79.562836  40.17442   -1.5991645  4.7360463  2.2288296  1.7953973
  2.077417 ]",0.22707312
2-048_03406_054,PEDESTRIAN,"[ 30.719656   -15.263757    -1.3515195    1.0290087    0.90037847
   1.865332     1.765524  ]",0.7879412
2-048_03407_054,PEDESTRIAN,"[ 37.143364   -10.285976    -1.3710501    1.0241       0.90753675
   1.8669206    5.6003275 ]",0.6673759
2-048_03410_054,PEDESTRIAN,"[38.553333   -9.595118   -1.256912    1.0447056   0.90048647  1.8337239
  1.2740746 ]",0.85089105
2-048_03411_054,PEDESTRIAN,"[44.500137    1.4671217  -1.1937128   1.0513761   0.96314013  1.9391267
  6.2237616 ]",0.76964706
2-048_03412_054,PEDESTRIAN,"[49.246952    0.71305376 -1.1097339   1.0408661   0.9910524   1.9607561
  4.7285705 ]",0.88025564
2-048_03413_054,PEDESTRIAN,"[ 46.160923  -12.4651985  -1.239591    1.1780608   1.0566177   2.028436
   4.3572   ]",0.84709346
2-048_03414_054,PEDESTRIAN,"[ 37.130466   -15.432396    -1.2879634    0.98292094   0.84026843
   1.7742593    3.184531  ]",0.8346138
2-048_03414_054,CAR,"[48.589333   7.485414  -0.9996761  5.305723   2.6018002  1.9793326
  3.1027262]",0.23685141
2-048_03415_054,PEDESTRIAN,"[34.595287  -5.4694414 -1.2725664  1.0442039  0.9004184  1.8182508
  1.3639923]",0.8564379
2-048_03416_054,PEDESTRIAN,"[32.761326  -4.9085665 -1.3319141  1.034943   0.8684132  1.7895178
  5.1739206]",0.8306968
2-048_03417_054,PEDESTRIAN,"[ 35.145866  -15.437788   -1.4086828   1.0115944   0.8442539   1.7980853
   4.6613827]",0.67405915
2-048_03418_054,PEDESTRIAN,"[ 38.165142   -21.053696    -1.4063828    0.96280766   0.7174296
   1.8990735    1.0788567 ]",0.7592225
2-048_03419_054,PEDESTRIAN,"[42.68987    -8.565836   -1.3192253   1.0575713   0.93842506  1.9360412
  1.3602014 ]",0.8273656
2-048_03420_054,PEDESTRIAN,"[36.969738   -8.310492   -1.2866846   1.0589384   0.92651886  1.8920432
  7.1013627 ]",0.8630048
2-048_03421_054,PEDESTRIAN,"[ 29.764221   -19.36486     -1.3411475    1.0417613    0.92684793
   1.9139194    3.2890623 ]",0.79775655
2-048_03422_054,PEDESTRIAN,"[29.603786  -8.339547  -1.2932249  1.0513296  0.8769177  1.8165562
  3.884204 ]",0.8630287
2-048_03422_054,PEDESTRIAN,"[49.04996    5.3404903 -1.1539503  0.9864045  0.9202275  1.9214909
  5.321186 ]",0.70714253
2-048_03423_054,PEDESTRIAN,"[36.976208   3.1722553 -1.2587489  1.111093   0.8980683  1.8059336
  6.9216475]",0.7885788
2-048_03424_054,PEDESTRIAN,"[40.678318  -6.574037  -1.226104   1.023533   0.8753051  1.8013297
  4.0333166]",0.8384917
2-048_03425_054,PEDESTRIAN,"[ 38.183697   -18.378471    -1.3471237    1.0584192    0.87740993
   1.8372445    5.520063  ]",0.7038484
2-048_03426_054,PEDESTRIAN,"[40.18138    -8.227512   -1.2612557   1.042055    0.88592845  1.7863387
  1.5928991 ]",0.85639185
2-048_03427_054,PEDESTRIAN,"[37.75558     4.9489064  -1.2566442   1.0347875   0.84432966  1.7879136
  4.0907884 ]",0.82962686
2-048_03428_054,PEDESTRIAN,"[50.026077    5.206165   -1.1217732   1.0113355   0.96008056  1.9497023
  1.3977278 ]",0.7448425
2-048_03429_054,PEDESTRIAN,"[43.266735  -5.7556953 -1.3656393  1.015321   0.8722995  1.8379716
  3.4941032]",0.7918595
2-048_03430_054,PEDESTRIAN,"[ 33.465183   -13.555215    -1.3110743    1.0728209    0.90957254
   1.8833349    3.496776  ]",0.8642436
2-048_03431_054,PEDESTRIAN,"[25.832018  -7.362702  -1.307126   1.0125272  0.9055631  1.8991575
  1.9726841]",0.86683244
2-048_03432_054,PEDESTRIAN,"[28.819998   4.4433317 -1.2640802  1.024721   0.9014219  1.8325468
  1.2173856]",0.74804884
2-048_03433_054,PEDESTRIAN,"[26.909328    2.3169904  -1.2966431   1.0533245   0.94998175  1.8045083
  4.5849385 ]",0.9032286
2-048_03434_054,PEDESTRIAN,"[ 27.379843  -10.16487    -1.344786    1.0804886   0.9570963   1.8880943
   5.1463137]",0.8996991
2-048_03435_054,PEDESTRIAN,"[ 35.08321    -11.232367    -1.3394626    1.0786715    0.93511856
   1.8830323    1.0424858 ]",0.8512998
2-048_21434_054,CAR,"[ 9.721092   3.3148568 -1.4036187  5.601275   2.5155113  1.7797003
  6.2300386]",0.9481102
2-048_21434_054,CAR,"[32.970318   1.4449617 -1.1084238  5.4435563  2.5209424  2.0264137
  6.3910336]",0.91805196
2-048_21434_054,CAR,"[60.34505   13.34694   -0.9935696  5.0781765  2.6496449  1.7098308
  1.7547327]",0.9058864
2-048_21434_054,CAR,"[24.523481   3.9046013 -1.0527503  5.28898    2.4218633  1.9641368
  6.328157 ]",0.90257305
2-048_21434_054,CAR,"[68.03694     3.996564   -0.94584703  5.1516843   2.4405901   2.0325089
  6.2990766 ]",0.8850148
2-048_21434_054,CAR,"[75.83448    7.7736487 -0.7181904  4.935356   2.4694176  1.9429958
  6.3630123]",0.85847074
2-048_21443_054,CAR,"[49.865517   3.643122  -1.027351   5.4569907  2.4128017  2.0161598
  6.243929 ]",0.9227935
2-048_21443_054,CAR,"[48.93384    9.046495  -1.2487521  5.261555   2.502811   1.9454918
  3.1087677]",0.88551533
2-048_21443_054,CAR,"[55.506416   6.270387  -0.7540307  5.275694   2.6267495  1.9731929
  3.0161004]",0.38743114
2-048_21443_054,PEDESTRIAN,"[35.83576   13.248712  -1.1435201  3.176214   1.8269566  1.9600335
  3.3756483]",0.240856
2-048_21443_054,CAR,"[39.512047   6.7984905 -1.4510126  5.28416    2.4989378  1.8251029
  3.237068 ]",0.16007675
2-048_21446_054,CAR,"[28.259466   3.4932284 -1.3246086  4.955777   2.485563   1.9581766
  6.258816 ]",0.93802756
2-048_21446_054,CAR,"[69.82317    3.1523192 -1.2865874  5.375202   2.6561832  2.0178604
  6.222677 ]",0.9378624
2-048_21446_054,CAR,"[65.37593    -0.28962928 -1.3740163   5.2460327   2.5423517   1.9154216
  6.218554  ]",0.92944634
2-048_21446_054,PEDESTRIAN,"[79.743774   16.231848   -1.3320993   0.98480636  0.8568019   1.8021317
  3.8419633 ]",0.13765265
2-048_21448_054,CAR,"[12.478359   3.952836  -1.4842968  5.199414   2.355017   1.6653023
  6.2941527]",0.8958156
2-048_21448_054,CAR,"[44.699505    4.73539    -0.72879285  5.412398    2.592949    1.9391663
  6.2549095 ]",0.8398357
2-048_21448_054,CAR,"[76.276695  13.641616  -0.7790859  5.3273783  2.6809514  1.9233669
  3.1213667]",0.8035
2-048_21448_054,CAR,"[36.00295   14.180722  -1.2571207  4.9960365  2.535354   1.8281722
  3.2053847]",0.7644592
2-048_21448_054,CAR,"[24.91482   19.136381  -1.0986338  5.0997186  2.4927652  1.8301216
  3.4239047]",0.63564485
2-048_21448_054,CAR,"[69.07929    9.274384  -0.6936703  5.2722077  2.6842847  1.8715956
  2.450554 ]",0.3022208
2-048_21448_054,CAR,"[18.141863  18.691624  -1.392973   5.032008   2.4502652  1.869229
  2.9700358]",0.28563407
2-048_21448_054,CAR,"[33.733864   23.673374   -0.86463964  5.6736164   2.7334082   2.032196
  2.8299353 ]",0.17576091
2-048_21451_054,CAR,"[25.022266   3.8093505 -1.398828   5.284217   2.4688795  1.8865052
  6.2520733]",0.911665
2-048_21452_054,CAR,"[21.718658   3.1079614 -1.3370758  5.3032684  2.4890518  1.8819896
  6.241263 ]",0.9427639
2-048_21452_054,CAR,"[55.28332    3.1944509 -1.4795833  5.71898    2.634557   2.002054
  6.2322035]",0.9183468
2-048_21452_054,PEDESTRIAN,"[ 3.405268   6.401063  -1.7748934  2.55519    1.4358383  1.8898523
  4.166454 ]",0.123217456
2-048_21453_054,CAR,"[41.977356   2.1873052 -1.4355109  5.32811    2.5468028  1.8741343
  6.1984262]",0.94678456
2-048_21454_054,CAR,"[33.70241    2.6614437 -1.3743347  5.439222   2.4889226  1.8719249
  6.240424 ]",0.9521089
2-048_21454_054,CAR,"[21.22097   16.765543  -1.0547495  5.4030766  2.5956671  1.912896
  2.8758516]",0.6628767
2-048_21455_054,CAR,"[33.58284    2.615105  -1.1031395  5.2180376  2.6007793  2.037035
  6.2235684]",0.95830095
2-048_21455_054,CAR,"[81.60101     1.8638747  -0.92229015  5.1755357   2.5577767   2.0594144
  6.261845  ]",0.9264925
2-048_21455_054,CAR,"[ 6.1813083  8.745207  -1.2321434  5.3205557  2.6465611  1.9214213
  3.1269064]",0.88806736
2-048_21455_054,CAR,"[75.56031   13.971867  -1.1815128  5.432722   2.523133   1.9830568
  3.1899593]",0.5362322
2-048_21455_054,CAR,"[81.08408   14.323435  -1.3205047  5.101405   2.521467   1.9381244
  6.5168905]",0.14782341
2-048_21456_054,CAR,"[31.261452   3.0241063 -1.1219792  5.176377   2.5518486  1.9984921
  6.2282977]",0.9409273
2-048_21456_054,CAR,"[28.645607  12.093146  -1.2816492  5.3445487  2.6316457  1.975409
  3.1249132]",0.916345
2-048_21456_054,CAR,"[72.70455    8.555705  -0.9443927  5.331262   2.6160073  1.9273576
  3.1130567]",0.808279
2-048_21456_054,CAR,"[ 29.50907   -19.315498   -1.0942019   5.029489    2.7593114   1.8815916
   3.0307953]",0.15040518
2-048_21457_054,CAR,"[43.487907   2.939241  -1.2629461  5.195455   2.562077   1.787598
  6.2650476]",0.91425854
2-048_21457_054,CAR,"[  1.1050739 -23.012964   -1.4016204   5.757122    2.6528778   2.1027117
   6.063829 ]",0.14565775
2-048_21462_054,CAR,"[22.700724   -0.53077406 -1.4055251   5.630688    2.6399927   1.7433206
  6.222241  ]",0.9750763
2-048_21462_054,CAR,"[59.937008   3.2408342 -1.2626089  5.2359858  2.569405   2.0155692
  6.2071824]",0.92503554
2-048_21462_054,CAR,"[47.364197  12.237398  -1.379476   4.9705424  2.5439236  1.9370683
  3.1165068]",0.86752737
2-048_21462_054,CAR,"[55.484486   8.225136  -1.1571414  5.3486624  2.6862218  1.9228668
  3.1578093]",0.7699029
2-048_21463_054,CAR,"[22.049187   -0.26358286 -1.4322155   5.645462    2.5801916   1.6973917
  6.224727  ]",0.9742648
2-048_21463_054,CAR,"[22.102257   3.8043697 -1.3068202  5.466617   2.6209905  2.0603898
  6.243606 ]",0.95978945
2-048_21463_054,CAR,"[52.788246   3.3848534 -1.5650117  5.749744   2.7312768  1.9553802
  6.222471 ]",0.8888124
2-048_21463_054,CAR,"[22.58092   12.693411  -1.7192447  5.32377    2.808293   1.8349978
  3.0847902]",0.8744178
2-048_21463_054,CAR,"[73.32475    2.7237937 -1.7659662  5.249878   2.5012047  1.9508672
  2.9977543]",0.6182769
2-048_21463_054,CAR,"[ 0.18082656  3.9906745  -1.3554636   5.334006    2.5101798   1.8396953
  6.189652  ]",0.5772126
2-048_21464_054,CAR,"[20.411068  -0.1527727 -1.3875078  5.4941325  2.685127   1.72282
  6.236565 ]",0.972974
2-048_21464_054,CAR,"[14.279248   3.9342737 -1.2159647  5.611442   2.5895789  2.0990405
  6.2364764]",0.9424643
2-048_21464_054,CAR,"[39.423325   3.6448474 -1.4164654  5.618432   2.5668306  1.968101
  6.2231965]",0.9351016
2-048_21464_054,CAR,"[13.88413   13.281769  -1.5424975  5.385305   2.5632777  1.9658241
  3.2233856]",0.8705714
2-048_21464_054,CAR,"[58.126827   8.043576  -1.9100804  5.47479    2.6039147  2.1255658
  3.1139514]",0.7296191
2-048_21464_054,CAR,"[ 1.0229678 -4.555336  -1.6441176  5.2788157  2.5268314  1.8580812
  3.144574 ]",0.51045245
2-048_21464_054,CAR,"[64.24697    19.918047   -1.2618526   5.228102    2.3583405   1.935409
  0.73115945]",0.15588349
2-048_21465_054,CAR,"[22.773071  -1.2959708 -1.2702293  5.3359704  2.5401702  1.6860597
  6.2339716]",0.9706926
2-048_21465_054,CAR,"[50.716263  11.280573  -0.9194504  5.578657   2.526648   2.0791695
  6.3739185]",0.9256007
2-048_21465_054,CAR,"[27.639229   9.349436  -1.104779   5.217109   2.4297566  1.8986101
  6.3404617]",0.922875
2-048_21465_054,PEDESTRIAN,"[22.21748   15.690311  -1.3024497  1.730877   1.5043714  1.8541914
  2.2287257]",0.53570116
2-048_21466_054,CAR,"[22.96516   -1.0909679 -1.4584343  5.49749    2.642389   1.7086538
  6.2112303]",0.9356399
2-048_21467_054,CAR,"[28.514986  -1.5107018 -1.3491672  5.2773123  2.6165733  1.6414136
  6.1994557]",0.9681149
2-048_21468_054,CAR,"[34.89531   -1.7302531 -1.2570534  5.1312785  2.5248814  1.6941978
  6.209781 ]",0.9550607
2-048_21468_054,CAR,"[66.82647     5.339735   -0.21768169  5.3529973   2.5727563   2.0423803
  6.0307093 ]",0.10397056
2-048_21469_054,CAR,"[50.390656  -1.0956376 -1.2734773  5.3981943  2.5721545  1.720226
  6.2092814]",0.9510717
2-048_21469_054,CAR,"[65.983986    7.7178416  -0.98779094  5.4238734   2.5821793   1.9812034
  3.099031  ]",0.5539922
2-048_21469_054,PEDESTRIAN,"[ 4.611524  23.697136  -1.4510533  2.0573912  2.012189   2.0100212
  1.5825527]",0.12741666
2-048_21470_054,CAR,"[12.982862   3.4022295 -1.4551996  5.535941   2.4142992  1.8031566
  6.2562585]",0.9527163
2-048_21470_054,CAR,"[ 7.0929937 12.343825  -1.427994   5.464738   2.6237786  1.997506
  3.1292589]",0.79167646
2-048_21470_054,CAR,"[79.82782   -5.941341  -1.2311219  5.3399687  2.594009   1.9784354
  5.774271 ]",0.50258905
2-048_21470_054,CAR,"[68.101234   24.19093    -0.07462542  5.7637753   2.700136    1.8260257
  1.4759064 ]",0.17481638
2-048_21471_054,CAR,"[19.65647    3.105902  -1.174736   5.224502   2.433313   1.9619993
  6.2577147]",0.8666337
2-048_21471_054,CAR,"[50.545204   8.092894  -0.8307507  5.0283833  2.7436812  1.8013668
  3.1041114]",0.73001796
2-048_21472_054,CAR,"[30.963404   2.5865197 -1.3833431  5.340731   2.4138694  1.7268764
  6.249883 ]",0.9458858
2-048_21472_054,CAR,"[ 0.966812   3.528962  -1.2667221  5.881537   2.5406833  1.8463529
  6.1841726]",0.77656025
2-048_21472_054,CAR,"[ 55.79783   -32.617764   -1.0180559   5.3539124   2.5560958   2.0288684
   6.2163105]",0.17672737
2-048_21473_054,CAR,"[40.944183   2.6099896 -1.4397691  5.5358257  2.513512   1.782118
  6.228218 ]",0.9771417
2-048_21473_054,CAR,"[13.783035   3.2527385 -1.4450843  5.439009   2.4119375  1.7942924
  6.2541943]",0.9578756
2-048_21473_054,CAR,"[27.39637   -5.502796  -1.3018603  5.272316   2.544629   1.9530457
  2.91101  ]",0.2123872
2-048_21474_054,CAR,"[50.63642    2.915298  -1.4633985  5.485527   2.495511   1.7999327
  6.2532315]",0.9749818
2-048_21474_054,CAR,"[29.32738    3.591696  -1.3883201  5.2929554  2.4107897  1.8443434
  6.2411957]",0.9223759
2-048_21474_054,CAR,"[49.500946  11.848452  -1.3725897  5.2087345  2.512108   1.9414371
  3.165011 ]",0.8031486
